销售日期,年,月,区域,城市,连锁总部,门店,商品名称,通用名,规格,生产企业,数量,单位,单价(元),金额(元),有效期
2025-05-09,2025,5,区域3510376765,,连锁总部741008431,门店603248597,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-12-31
2025-05-09,2025,5,区域3510376765,,连锁总部741008431,门店603248597,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-09,2025,5,区域3510376765,,连锁总部741008431,门店655924129,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,47.5,47.5,2026-03-31
2025-05-09,2025,5,区域3510376765,,连锁总部741008431,门店723832450,胃苏颗粒,,5gx9袋（无糖型）,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,26.6,26.6,2027-05-31
2025-05-09,2025,5,区域3510376765,,连锁总部741008431,门店744653089,罗红霉素胶囊,,150mgx12粒,扬子江药业集团有限公司,1.0,盒,23.5,23.5,2027-09-30
2025-05-09,2025,5,区域3510376765,,连锁总部741008431,门店809786420,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-04-30
2025-05-09,2025,5,区域3510376765,,连锁总部741008431,门店901193969,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店1000924708,银杏叶片,,9.6mg：2.4mgx12片x2板(薄膜衣),扬子江药业集团有限公司,5.0,盒,22.8,114.0,2026-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店1000924708,银杏叶片,,9.6mg：2.4mgx12片x2板(薄膜衣),扬子江药业集团有限公司,1.0,盒,22.8,22.8,2026-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店1000924708,银杏叶片,,9.6mg：2.4mgx12片x2板(薄膜衣),扬子江药业集团有限公司,4.0,盒,22.8,91.2,2026-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店1000924708,银杏叶片,,9.6mg：2.4mgx12片x2板(薄膜衣),扬子江药业集团有限公司,5.0,盒,22.8,114.0,2026-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店1000924708,银杏叶片,,9.6mg：2.4mgx12片x2板(薄膜衣),扬子江药业集团有限公司,5.0,盒,22.8,114.0,2026-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店1000924708,银杏叶片,,9.6mg：2.4mgx12片x2板(薄膜衣),扬子江药业集团有限公司,3.0,盒,22.8,68.4,2026-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店1073647679,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店1076140091,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店1082682175,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店1192500502,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店1255878867,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,2.0,,70.0,140.0,2026-04-30
2025-05-10,2025,5,,,连锁总部741008431,门店1367191405,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店1393238654,枸地氯雷他定片,,8.8mgx3片,扬子江药业集团广州海瑞药业有限公司,1.0,盒,38.5,38.5,2026-07-31
2025-05-10,2025,5,,,连锁总部741008431,门店1416512112,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店146579502,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-05-31
2025-05-10,2025,5,,,连锁总部741008431,门店146579502,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店146579502,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店1506197405,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,47.5,47.5,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店1514257744,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店1553011599,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店1669363217,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店1723076326,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店1834713669,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店1905010101,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店1905010101,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店1905010101,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2077988971,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2077988971,马来酸依那普利片,,5mgx8片x2板,扬子江药业集团江苏制药股份有限公司,3.0,,7.5,22.5,2026-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店2164720841,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2186005492,马来酸依那普利片,,10mgx8片x2板,扬子江药业集团江苏制药股份有限公司,1.0,盒,9.9,9.9,2027-07-31
2025-05-10,2025,5,,,连锁总部741008431,门店2235920282,胃苏颗粒,,5gx12袋(无蔗糖),扬子江药业集团江苏制药股份有限公司,1.0,盒,35.0,35.0,2026-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店2263762281,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,盒,37.5,37.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店2353013334,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2353013334,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,2.0,盒,39.62,79.24,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2353013334,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2361145413,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-05-31
2025-05-10,2025,5,,,连锁总部741008431,门店2361145413,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店2386174102,枸地氯雷他定片,,8.8mgx3片,扬子江药业集团广州海瑞药业有限公司,1.0,盒,38.5,38.5,2026-07-31
2025-05-10,2025,5,,,连锁总部741008431,门店2386174102,胃苏颗粒,,15gx9袋,扬子江药业集团江苏制药股份有限公司,1.0,,36.0,36.0,2027-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2386174102,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2386174102,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店240907132,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2414929879,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2414929879,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店24335287,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店24335287,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2439137825,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2478844443,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2522799896,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,2.0,,47.5,95.0,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2550834803,马来酸依那普利片,,5mgx8片x2板,扬子江药业集团江苏制药股份有限公司,1.0,盒,5.8,5.8,2027-06-30
2025-05-10,2025,5,,,连锁总部741008431,门店2551742872,胃苏颗粒,,5gx12袋(无蔗糖),扬子江药业集团江苏制药股份有限公司,1.0,盒,35.0,35.0,2027-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店2551742872,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2551742872,苯磺酸左氨氯地平片,,2.5mgx28片,扬子江药业集团上海海尼药业有限公司,1.0,,52.0,52.0,2026-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店2551742872,胃苏颗粒,,5gx12袋(无蔗糖),扬子江药业集团江苏制药股份有限公司,1.0,,42.0,42.0,2027-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2551742872,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店2605970388,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,盒,37.5,37.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店2605970388,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店2716105296,荜铃胃痛颗粒,,5gx6袋,扬子江药业集团江苏制药股份有限公司,1.0,盒,39.8,39.8,2027-07-31
2025-05-10,2025,5,,,连锁总部741008431,门店2749883863,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,,24.0,24.0,2026-04-30
2025-05-10,2025,5,,,连锁总部741008431,门店278704997,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2826641193,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2872680261,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,47.5,47.5,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2874490480,枸地氯雷他定片,,8.8mgx3片,扬子江药业集团广州海瑞药业有限公司,1.0,,39.8,39.8,2026-05-31
2025-05-10,2025,5,,,连锁总部741008431,门店2908835336,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店2939824575,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店2975600846,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店3093620126,黄芪精,,10mlx12支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,,52.0,52.0,2025-10-31
2025-05-10,2025,5,,,连锁总部741008431,门店3100017424,马来酸依那普利片,,5mgx8片x2板,扬子江药业集团江苏制药股份有限公司,3.0,盒,5.8,17.4,2027-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店3100017424,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店3133995308,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-05-31
2025-05-10,2025,5,,,连锁总部741008431,门店3133995308,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,3.0,盒,39.62,118.86,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3252886695,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店3267003152,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店3284648961,黄芪精,,10mlx60支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,388.0,388.0,2025-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店3286931251,黄芪精,,10mlx12支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,,52.0,52.0,2025-10-31
2025-05-10,2025,5,,,连锁总部741008431,门店3286931251,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店3308792309,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,盒,37.5,37.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店3321372119,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店3321372119,苯磺酸左氨氯地平片,,2.5mgx28片,扬子江药业集团上海海尼药业有限公司,2.0,盒,52.0,104.0,2026-07-31
2025-05-10,2025,5,,,连锁总部741008431,门店333232674,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店3362737534,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-04-30
2025-05-10,2025,5,,,连锁总部741008431,门店3423245029,硝苯地平缓释片（Ⅰ）,,10mgx16片,扬子江药业集团江苏制药股份有限公司,2.0,盒,9.5,19.0,2027-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店3499074499,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3559912454,罗红霉素胶囊,,150mgx12粒,扬子江药业集团有限公司,1.0,盒,23.5,23.5,2027-09-30
2025-05-10,2025,5,,,连锁总部741008431,门店3559912454,头孢克洛缓释胶囊,,0.125g×12粒,扬子江药业集团有限公司,1.0,,34.0,34.0,2027-04-30
2025-05-10,2025,5,,,连锁总部741008431,门店3559912454,黄芪精,,10mlx60支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,388.0,388.0,2025-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店3559923765,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3559923765,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,41.6,41.6,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3559923765,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3559923765,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店3559923765,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3675179512,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店3675179512,黄芪精,,10mlx60支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,388.0,388.0,2025-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店3675179512,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-05-10,2025,5,,,连锁总部741008431,门店3702723041,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店3709914330,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,47.5,47.5,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店3778921830,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,47.5,47.5,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3778921830,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,2.0,盒,24.0,48.0,2027-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店3819914299,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,-2.0,,73.0,-146.0,2026-12-31
2025-05-10,2025,5,,,连锁总部741008431,门店3820187327,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,盒,37.5,37.5,2026-03-31
2025-05-10,2025,5,,,连锁总部741008431,门店3873311992,胃苏颗粒,,5gx9袋（无糖型）,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,26.6,26.6,2027-06-30
2025-05-10,2025,5,,,连锁总部741008431,门店3873311992,苏黄止咳胶囊,,0.45gX9粒x2板,扬子江药业集团北京海燕药业有限公司,1.0,盒,73.0,73.0,2026-05-31
2025-05-10,2025,5,,,连锁总部741008431,门店3931767650,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,,38.5,38.5,2026-01-31
2025-05-10,2025,5,,,连锁总部741008431,门店3931767650,胃苏颗粒,,15gx9袋,扬子江药业集团江苏制药股份有限公司,1.0,盒,36.0,36.0,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店3931767650,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,,49.8,49.8,2026-02-28
2025-05-10,2025,5,,,连锁总部741008431,门店4025582962,马来酸依那普利片,,10mgx8片x4板,扬子江药业集团江苏制药股份有限公司,1.0,盒,19.9,19.9,2027-10-31
2025-05-10,2025,5,,,连锁总部741008431,门店4082336187,罗红霉素胶囊,,150mgx12粒,扬子江药业集团有限公司,1.0,,28.0,28.0,2027-10-31
